"feature_x","feature_y","nearest_x","nearest_y","distance","distance_2","n","X","Y","bnk_height","Beach","WideBeach","Exposure","bathymetry","roads","PermStruc","PublicRamp","RiparianLU","canal","SandSpit","Structure","offshorest","SAV","marsh_all","tribs","defended","rd_pstruc","lowBnkStrc","ShlType","Fetch_","selectThis","StrucList","Response","study","angle","SMMv5Def","forestshl","SL_Length","SL_Lgth_mi","City","Point_Type","Edge_Type","Hard_Mater","Adj_LU","Erosion","Owner","Adj_H1","V_Type1","Hab_W1","Adj_H2","V_Type2","Hab_W2","Adj_H3","V_Type3","Hab_W3","Adj_H4","V_Type4","Hab_W4","IT_Width","Rest_Opp","Slope","X3_m_depth","X5_m_depth","X0yster_Pre","Seagrass_P","Hardened_1","Erosion_2","WTLD_VEG_3","Slope_4","X10th","X20th","X30th","X40th","X50th","X60th","X70th","X80th","X90th","X99th","Length","MANGROVE","predicted","geometry"
514400.243184901,3196848.22077519,514400.2431849,3196848.22077519,70596,5.8208e-11,1,-80.85218,28.89977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",154.025606039774,NA,NA,NA,NA,"Oak Hill","TR","HS","CON, RB","R",3,"PRI","V",99,0,"V",111,1,"W",0,0,NA,NA,NA,1,"N",0.15,40,50,"Y","Y",0,0,2,0,0.000742,0.006329,0.014056,0.027518,0.038414,0.045138,0.0569,0.069152,0.092392,0.133394,78.8482268973,50,1.20140924251159,c(514400.243184899, 3196848.22077519)
514381.147222101,3196439.95420455,514381.147222101,3196439.95420455,70707,0,1,-80.8512,28.89727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",161.565051176121,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",3,"PUB","V",101,1,"V",0,2,"W",0,0,NA,NA,NA,2,"Y",0.05,10,20,"Y","Y",1,0,2,0,0.000642,0.004726,0.009784,0.019938,0.030189,0.041367,0.05134,0.063303,0.079911,0.126551,29.3176416642,60,0.235866394183879,c(514381.1472221, 3196439.95420455)
514473.055347598,3201924.55321912,514473.055347598,3201924.55321912,70818,0,1,-80.85239,28.94531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",97.1250163726895,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",2,"PUB","V",0,3,"V",0,3,"S",0,3,"W",NA,NA,9,"N",0.05,70,80,"Y","N",1,1,0,0,0.000406,0.001052,0.001773,0.002383,0.004044,0.0066,0.01269,0.024066,0.047226,0.091725,224.1931785,80,-0.469976966264681,c(514473.055347598, 3201924.55321912)
514580.032586637,3201902.25177141,514580.032586637,3201902.25177141,70929,0,1,-80.85239,28.94531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",104.036243446836,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",2,"PUB","V",0,3,"V",0,3,"S",0,3,"W",NA,NA,9,"N",0.05,70,80,"Y","N",1,1,0,0,0.000406,0.001052,0.001773,0.002383,0.004044,0.0066,0.01269,0.024066,0.047226,0.091725,224.1931785,80,-0.471407846872271,c(514580.032586637, 3201902.25177141)
514446.134736397,3196442.71134647,514446.134736397,3196442.71134647,71040,5.8208e-11,1,-80.85067,28.89616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",97.8533132887997,NA,NA,NA,NA,"Oak Hill","TS","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"Y",0,60,70,"Y","Y",0,0,2,0,0.000679,0.005402,0.010904,0.022847,0.029948,0.041093,0.047884,0.06142,0.077676,0.122448,316.798901768,60,1.25773736383702,c(514446.134736396, 3196442.71134647)
514550.909737548,3196475.75354405,514550.909737548,3196475.75354405,71151,0,1,-80.85067,28.89616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",69.1455419603248,NA,NA,NA,NA,"Oak Hill","TS","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"Y",0,60,70,"Y","Y",0,0,2,0,0.000679,0.005402,0.010904,0.022847,0.029948,0.041093,0.047884,0.06142,0.077676,0.122448,316.798901768,60,1.26368093837745,c(514550.909737549, 3196475.75354405)
514600.572693059,3196435.66290245,514600.572693059,3196435.66290245,71262,0,1,-80.85067,28.89616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",154.932536560418,NA,NA,NA,NA,"Oak Hill","TS","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"Y",0,60,70,"Y","Y",0,0,2,0,0.000679,0.005402,0.010904,0.022847,0.029948,0.041093,0.047884,0.06142,0.077676,0.122448,316.798901768,60,1.24591984535595,c(514600.57269306, 3196435.66290245)
514435.523338837,3196656.0194255,514435.523338837,3196656.0194255,71373,5.8208e-11,1,-80.85158,28.89831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",164.93151183462,NA,NA,NA,NA,"Oak Hill","TS","NS",NA,"P",2,"PUB","V",0,1,"V",0,2,"W",0,0,NA,NA,NA,2,"Y",0.5,10,20,"Y","Y",1,1,2,1,0.000756,0.006525,0.014298,0.027849,0.040048,0.047209,0.060074,0.071469,0.094954,0.137696,155.537976971,50,0.450457713537453,c(514435.523338837, 3196656.0194255)
514476.431755795,3196553.97178459,514476.431755795,3196553.97178459,71484,1.16415e-10,1,-80.8512,28.89727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",139.763641696048,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",3,"PUB","V",101,1,"V",0,2,"W",0,0,NA,NA,NA,2,"Y",0.05,10,20,"Y","Y",1,0,2,0,0.000642,0.004726,0.009784,0.019938,0.030189,0.041367,0.05134,0.063303,0.079911,0.126551,228.046417187,60,0.240380095399088,c(514476.431755794, 3196553.97178459)
514470.821010063,3196471.38010886,514470.821010063,3196471.38010886,71595,5.8208e-11,1,-80.8512,28.89727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",238.861027557143,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",3,"PUB","V",101,1,"V",0,2,"W",0,0,NA,NA,NA,2,"Y",0.05,10,20,"Y","Y",1,0,2,0,0.000642,0.004726,0.009784,0.019938,0.030189,0.041367,0.05134,0.063303,0.079911,0.126551,228.046417187,60,0.219863257192178,c(514470.821010063, 3196471.38010886)
514407.484579874,3196783.61284193,514407.484579875,3196783.61284193,71706,1.16415e-10,1,-80.85175,28.89887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",220.006256013372,NA,NA,NA,NA,"Oak Hill","TR","HS","RR","P",3,"PUB","V",99,0,"R",0,2,NA,0,0,NA,NA,NA,1.5,"N",0.18,40,50,NA,"Y",0,0,2,0,0.000973,0.007038,0.017177,0.029337,0.041181,0.047416,0.061298,0.074707,0.095651,0.142277,34.114937024,50,0.881971481599481,c(514407.484579874, 3196783.61284193)
514461.640220541,3201987.6942049,514461.640220541,3201987.6942049,71817,5.8208e-11,1,-80.85027,28.94553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",112.249023664827,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",1,"PUB","V",0,3,"V",0,2,"V",111,3,"S",NA,"2",5,"Y",0.135,53,75,"N","N",1,1,0,0,0.000306,0.000784,0.00106,0.001723,0.002806,0.004427,0.006783,0.01776,0.042632,0.089242,152.561043544,80,-0.237481513203453,c(514461.64022054, 3201987.6942049)
514566.178870314,3201966.58624148,514566.178870314,3201966.58624148,71928,5.8208e-11,1,-80.85027,28.94553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",105.945395862025,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",1,"PUB","V",0,3,"V",0,2,"V",111,3,"S",NA,"2",5,"Y",0.135,53,75,"N","N",1,1,0,0,0.000306,0.000784,0.00106,0.001723,0.002806,0.004427,0.006783,0.01776,0.042632,0.089242,152.561043544,80,-0.236176428204259,c(514566.178870315, 3201966.58624148)
514670.710102619,3201950.35427641,514670.710102619,3201950.35427641,72039,0,1,-80.84823,28.94534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",99.4623222322374,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",1,"PUB","V",0,3,"S",0,2,"W",0,0,NA,NA,NA,5.5,"N",0.202,50,62,"Y","N",1,1,0,1,0,0,0,0,0,0,0,0,0,0,231.989518137,0,0.966466323188356,c(514670.710102619, 3201950.35427641)
514770.689607418,3201937.8533293,514770.689607418,3201937.8533293,72150,0,1,-80.84823,28.94534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",79.6951583005249,NA,NA,NA,NA,"Canaveral National Seashore","TR","NS",NA,"P",1,"PUB","V",0,3,"S",0,2,"W",0,0,NA,NA,NA,5.5,"N",0.202,50,62,"Y","N",1,1,0,1,0,0,0,0,0,0,0,0,0,0,231.989518137,0,0.970558860046643,c(514770.689607417, 3201937.8533293)
514572.686720005,3196803.64298905,514572.686720005,3196803.64298905,72261,1.16415e-10,1,-80.84852,28.89598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",132.878903580868,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",2,"PUB","V",0,4,"V",505,2,"S",0,2,"W",NA,NA,8,"N",0.1,25,35,"N","Y",1,1,0,0,0.001303,0.008603,0.024,0.038821,0.04974,0.057394,0.071015,0.087744,0.111083,0.171841,459.569172223,40,-1.40983480908558,c(514572.686720005, 3196803.64298905)
514623.422188138,3196708.07078077,514623.422188138,3196708.07078077,72372,5.8208e-11,1,-80.84852,28.89598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",159.227745313202,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",2,"PUB","V",0,4,"V",505,2,"S",0,2,"W",NA,NA,8,"N",0.1,25,35,"N","Y",1,1,0,0,0.001303,0.008603,0.024,0.038821,0.04974,0.057394,0.071015,0.087744,0.111083,0.171841,459.569172223,40,-1.41528999761618,c(514623.422188138, 3196708.07078077)
514666.125840599,3196608.40328984,514666.125840599,3196608.40328984,72483,5.8208e-11,1,-80.84852,28.89598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",150.945395892678,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",2,"PUB","V",0,4,"V",505,2,"S",0,2,"W",NA,NA,8,"N",0.1,25,35,"N","Y",1,1,0,0,0.001303,0.008603,0.024,0.038821,0.04974,0.057394,0.071015,0.087744,0.111083,0.171841,459.569172223,40,-1.41357524377522,c(514666.125840599, 3196608.40328984)
514738.13122213,3196541.44879304,514738.13122213,3196541.44879304,72594,5.8208e-11,1,-80.84852,28.89598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",141.340191756841,NA,NA,NA,NA,"Oak Hill","TR","NS",NA,"P",2,"PUB","V",0,4,"V",505,2,"S",0,2,"W",NA,NA,8,"N",0.1,25,35,"N","Y",1,1,0,0,0.001303,0.008603,0.024,0.038821,0.04974,0.057394,0.071015,0.087744,0.111083,0.171841,459.569172223,40,-1.41158660989264,c(514738.13122213, 3196541.44879304)
514558.625434001,3204145.62717257,514558.625434001,3204145.62717257,72705,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",318.814074840537,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0375078114761122,c(514558.625434001, 3204145.62717257)
514597.360668027,3204149.86034391,514597.360668027,3204149.86034391,72816,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",166.373005134599,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0690687728079172,c(514597.360668026, 3204149.86034391)
514657.249175868,3204069.46831177,514657.249175868,3204069.46831177,72927,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",152.818888912279,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0718749781094455,c(514657.249175868, 3204069.46831177)
514692.964356226,3203965.55437661,514692.964356226,3203965.55437661,73038,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",169.695153536478,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.068380964742463,c(514692.964356226, 3203965.55437661)
514712.248448373,3203866.15993182,514712.248448373,3203866.15993182,73149,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",149.858614447205,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0724878648341577,c(514712.248448374, 3203866.15993182)
514723.352654385,3203759.43496282,514723.352654385,3203759.43496282,73260,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",179.99999999958,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0662474789214865,c(514723.352654385, 3203759.43496282)
514753.051221616,3203659.41396307,514753.051221616,3203659.41396307,73371,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",75.4655449160251,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0878899923274709,c(514753.051221616, 3203659.41396307)
514841.24979479,3203684.93811535,514841.24979479,3203684.93811535,73482,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",125.272421456898,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0775781196307176,c(514841.24979479, 3203684.93811535)
514840.780627063,3203605.28816512,514840.780627063,3203605.28816512,73593,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",188.530765608304,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0644812937062617,c(514840.780627063, 3203605.28816512)
514829.761112351,3203514.26672749,514829.761112351,3203514.26672749,73704,1.16415e-10,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",125.83765295392,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0774610957246574,c(514829.761112351, 3203514.26672749)
514854.329894972,3203421.96558906,514854.329894971,3203421.96558906,73815,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",153.434948840476,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0717474308309506,c(514854.329894971, 3203421.96558906)
514864.990329157,3203314.96653283,514864.990329157,3203314.96653283,73926,5.8208e-11,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",161.565051186182,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.070064197787182,c(514864.990329157, 3203314.96653283)
514906.157987928,3203215.81480717,514906.157987928,3203215.81480717,74037,0,1,-80.84702,28.95653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",166.865977681171,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000267,0.000341,0.000568,0.000748,0.001023,0.001476,0.002094,0.003247,0.007864,1395.70813014,90,0.0689667091874638,c(514906.157987928, 3203215.81480717)
514963.264299569,3203129.63278817,514963.264299569,3203129.63278817,74148,0,1,-80.84636,28.95524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",160.016893473009,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,40,50,"Y","N",0,0,2,0,0,0.000292,0.000352,0.000623,0.000773,0.001124,0.001464,0.002272,0.003519,0.008682,89.2250002879,90,2.21380367033486,c(514963.264299569, 3203129.63278817)
514989.896832696,3203023.76865883,514989.896832696,3203023.76865883,74259,5.8208e-11,1,-80.84607,28.95477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",157.750976330175,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.1,40,50,"Y","N",1,0,0,0,0,0.000256,0.000292,0.000549,0.000604,0.000988,0.001237,0.001643,0.002628,0.006091,74.6403670445,90,0.0771756418525799,c(514989.896832696, 3203023.76865883)
515054.665689939,3202939.06245759,515054.665689939,3202939.06245759,74370,1.16415e-10,1,-80.84528,28.95403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",135.000000004744,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R",3,"PRI","V",0,1,"V",0,3,"W",0,0,NA,NA,NA,3,"N",0.1,40,50,"Y","N",1,0,0,0,1e-06,0.000258,0.000331,0.000553,0.000723,0.000996,0.001504,0.001987,0.003186,0.008598,112.015853785,90,0.104521660336521,c(515054.665689939, 3202939.06245759)
515137.052498354,3202866.9706335,515137.052498354,3202866.9706335,74481,0,1,-80.84473,28.95351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",133.408859731284,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",99,1,"V",0,3,"W",0,0,NA,NA,NA,3,"N",0.1,40,50,"Y","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0638738157,0,0.429474337012321,c(515137.052498354, 3202866.9706335)
515203.741526547,3202782.91117092,515203.741526547,3202782.91117092,74592,5.8208e-11,1,-80.84366,28.95247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",142.431407978534,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R",3,"PRI","V",0,1,"V",0,4,"W",0,0,NA,NA,NA,4,"N",0.25,40,50,"Y","N",1,0,0,1,0,0,0,0,0,0,0,0,0,0,109.34869514,0,0.99274730491025,c(515203.741526547, 3202782.91117091)
515274.353189395,3202700.71309329,515274.353189395,3202700.71309329,74703,0,1,-80.84317,28.95194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",160.82099198007,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R",3,"PRI","V",0,3,"W",0,0,NA,0,0,NA,NA,NA,3,"N",0.25,40,50,"Y","N",1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0239373918,0,1.00539542445664,c(515274.353189396, 3202700.71309329)
515342.446771072,3202614.26548519,515342.446771072,3202614.26548519,74814,5.8208e-11,1,-80.84248,28.95104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",148.626994867129,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",112,3,"W",0,0,NA,0,0,NA,NA,NA,3,"N",0.25,40,50,"Y","N",1,0,0,1,0.00044,0.000903,0.001602,0.002808,0.005732,0.020808,0.036085,0.048667,0.068845,0.107745,125.440490746,70,0.178011925629202,c(515342.446771072, 3202614.26548519)
515395.064238095,3202517.56926545,515395.064238095,3202517.56926545,74925,0,1,-80.84172,28.94985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",145.304846465125,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R",1,"PRI","V",0,1,"V, S",210,2,"W",0,0,NA,NA,NA,2,"N",0.25,40,50,"Y","N",1,1,2,1,0,0,0,0,0,0,0,0,0,0,95.6092563322,0,1.92535892714499,c(515395.064238096, 3202517.56926545)
515453.994980302,3202427.81812325,515453.994980302,3202427.81812325,75036,1.16415e-10,1,-80.84146,28.94962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",148.840695491805,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"P",3,"PUB","V",0,4,"W",0,0,NA,0,0,NA,NA,NA,4,"N",0.25,40,50,"Y","N",1,0,0,1,0.000563,0.001111,0.002177,0.00413,0.008885,0.021,0.04073,0.056918,0.082225,0.128607,38.7918602755,60,0.0546243953220719,c(515453.994980302, 3202427.81812325)
515552.860268524,3202441.69883579,515552.860268524,3202441.69883579,75147,0,1,-80.84045,28.94955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",90.0000000039545,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"P",2,"PUB","E",101,1,"V",111,3,"W",0,0,NA,NA,NA,3,"N",0.25,40,50,"Y","N",1,1,0,1,0,0,0,0,0,0,0,0,0,0,139.388617065,0,1.00838450779657,c(515552.860268525, 3202441.69883579)
515519.263984812,3202363.88902803,515519.263984812,3202363.88902803,75258,0,1,-80.8401,28.9483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",166.607502241272,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",101,1,"V",112,3,"W",0,0,NA,NA,NA,3,"N",0.08,40,50,"Y","N",1,0,0,0,0.000671,0.001395,0.002549,0.004296,0.00872,0.013048,0.022646,0.0453,0.077609,0.119491,137.047272738,70,-0.390898865635737,c(515519.263984812, 3202363.88902803)
